path,class_name,valid,width,height,mode,sha256
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_515.jpg,Stable_Mindset,True,1162,507,RGB,73d3f42e1b567cfe12e8973bfe051220eb91c645460e18693c447a04b0f0e293
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_516.jpg,Stable_Mindset,True,818,504,RGB,16447119aedd82049e6d0f365be3b4b6c63ab8c74ba6fe86b62f2948dd0aa603
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_517.jpg,Stable_Mindset,True,1162,507,RGB,73d3f42e1b567cfe12e8973bfe051220eb91c645460e18693c447a04b0f0e293
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_518.jpg,Stable_Mindset,True,1162,507,RGB,73d3f42e1b567cfe12e8973bfe051220eb91c645460e18693c447a04b0f0e293
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_519.jpg,Stable_Mindset,True,1183,662,RGB,b467103c4b49eea1ae3b630268b4f426e05e50367ebc2675f4ba2aaccc526a65
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_52.jpg,Stable_Mindset,True,959,455,RGB,4519bcbf679d27d59e676b11f71956d9f68507e3cf36c94117822fe1aa3bcfef
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_520.jpg,Stable_Mindset,True,1162,507,RGB,73d3f42e1b567cfe12e8973bfe051220eb91c645460e18693c447a04b0f0e293
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_521.jpg,Stable_Mindset,True,1183,662,RGB,b467103c4b49eea1ae3b630268b4f426e05e50367ebc2675f4ba2aaccc526a65
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_522.jpg,Stable_Mindset,True,1183,662,RGB,b467103c4b49eea1ae3b630268b4f426e05e50367ebc2675f4ba2aaccc526a65
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_523.jpg,Stable_Mindset,True,1660,953,RGB,6e28ab04f1ea03719d0339320ec4d454ea90193669585988689ab7fa386237e3
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_524.jpg,Stable_Mindset,True,881,477,RGB,bd5daadeb0fed8f2577108bdc619976e171a5ed117529b4a993490777b0f47db
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_525.jpg,Stable_Mindset,True,1660,953,RGB,6e28ab04f1ea03719d0339320ec4d454ea90193669585988689ab7fa386237e3
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_526.jpg,Stable_Mindset,True,1660,953,RGB,6e28ab04f1ea03719d0339320ec4d454ea90193669585988689ab7fa386237e3
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_527.jpg,Stable_Mindset,True,1460,827,RGB,74b988db192994f5050922dcfc42f0bae620d770007874d74817791857b0e293
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_528.jpg,Stable_Mindset,True,1660,953,RGB,6e28ab04f1ea03719d0339320ec4d454ea90193669585988689ab7fa386237e3
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_529.jpg,Stable_Mindset,True,1460,827,RGB,74b988db192994f5050922dcfc42f0bae620d770007874d74817791857b0e293
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_530.jpg,Stable_Mindset,True,1460,827,RGB,74b988db192994f5050922dcfc42f0bae620d770007874d74817791857b0e293
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_532.jpg,Stable_Mindset,True,1371,704,RGB,6a1680c68bca8becf6221feaeeb94d51f96601bb87407dc79b12d98df613259e
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_535.jpg,Stable_Mindset,True,1035,602,RGB,ee04b61f78a339e6275836d9f89e4b4f0d4015fe86492862dff9c2dc3d7f029c
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_537.jpg,Stable_Mindset,True,1035,602,RGB,ee04b61f78a339e6275836d9f89e4b4f0d4015fe86492862dff9c2dc3d7f029c
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_538.jpg,Stable_Mindset,True,1035,602,RGB,ee04b61f78a339e6275836d9f89e4b4f0d4015fe86492862dff9c2dc3d7f029c
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_539.jpg,Stable_Mindset,True,965,484,RGB,53a77f8775b2dc881a7133a048ffa3b9fd1bb7264f2abfe7675dac8f1bc84209
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_54.jpg,Stable_Mindset,True,738,320,RGB,fbe246cf20c31118e3807198f321bcf991e3c3ec04550815f3e0f928366afcf8
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_540.jpg,Stable_Mindset,True,974,618,RGB,fc9e9ad33c73864191b4fc05b31eaa2740602d45918b15d61545a3f510d7706a
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_541.jpg,Stable_Mindset,True,965,484,RGB,53a77f8775b2dc881a7133a048ffa3b9fd1bb7264f2abfe7675dac8f1bc84209
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_542.jpg,Stable_Mindset,True,965,484,RGB,53a77f8775b2dc881a7133a048ffa3b9fd1bb7264f2abfe7675dac8f1bc84209
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_543.jpg,Stable_Mindset,True,728,430,RGB,885b02f8d89e5c75f933490e421766ba02c2aff3d39148742275a5dbb211249e
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_544.jpg,Stable_Mindset,True,916,459,RGB,f134c11af32ce1a919472838153c0ab487cfdffe42638e9a90cff6accd22bd90
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_545.jpg,Stable_Mindset,True,728,430,RGB,885b02f8d89e5c75f933490e421766ba02c2aff3d39148742275a5dbb211249e
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_546.jpg,Stable_Mindset,True,728,430,RGB,885b02f8d89e5c75f933490e421766ba02c2aff3d39148742275a5dbb211249e
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_547.jpg,Stable_Mindset,True,1191,584,RGB,0dce158b4d992a1d3c63289d27ac72e745131196bee3289f1600b76e4d9f6152
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_548.jpg,Stable_Mindset,True,728,430,RGB,885b02f8d89e5c75f933490e421766ba02c2aff3d39148742275a5dbb211249e
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_549.jpg,Stable_Mindset,True,1191,584,RGB,0dce158b4d992a1d3c63289d27ac72e745131196bee3289f1600b76e4d9f6152
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_55.jpg,Stable_Mindset,True,738,320,RGB,fbe246cf20c31118e3807198f321bcf991e3c3ec04550815f3e0f928366afcf8
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_550.jpg,Stable_Mindset,True,1191,584,RGB,0dce158b4d992a1d3c63289d27ac72e745131196bee3289f1600b76e4d9f6152
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_551.jpg,Stable_Mindset,True,1126,627,RGB,39ddf4073f9a34d685e347dbeaed82344b41c249cc9aff2871b5083ec5181402
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_552.jpg,Stable_Mindset,True,1131,685,RGB,80e9cb337b98d14d63dd5a3fd3a8971369360f77dfa108db87ecbbb3736d247e
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_553.jpg,Stable_Mindset,True,1126,627,RGB,39ddf4073f9a34d685e347dbeaed82344b41c249cc9aff2871b5083ec5181402
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_554.jpg,Stable_Mindset,True,1126,627,RGB,39ddf4073f9a34d685e347dbeaed82344b41c249cc9aff2871b5083ec5181402
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_555.jpg,Stable_Mindset,True,453,263,RGB,539c986cbe720692e08279c2b0764245dbcff829fcd4ae2a646b89303cbf8ba2
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_556.jpg,Stable_Mindset,True,1018,585,RGB,ce90d7388d0952f5c33eb5e6e38df4760d2d0517f87aa444e6f4b3a830551940
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_56.jpg,Stable_Mindset,True,738,320,RGB,fbe246cf20c31118e3807198f321bcf991e3c3ec04550815f3e0f928366afcf8
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_561.jpg,Stable_Mindset,True,190,56,RGB,e0fd30326518c6adef044e6653462b8f989d8bbc730a9a120094262b749c46f2
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_562.jpg,Stable_Mindset,True,272,84,RGB,bd924f3ef3dee31977192bd414616a41b374935e7fd470f154760f30d4d65c84
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_563.jpg,Stable_Mindset,True,196,95,RGB,cd04a9cc5d9480727de3931035fc9b727cae213cad3fa6b48c5ed9b17776d5bd
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_564.jpg,Stable_Mindset,True,195,108,RGB,a76f82167ed8e1478a0cfd312f67a8335e55ca0d90d1999878082083b449582d
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_565.jpg,Stable_Mindset,True,237,84,RGB,6bc46624bdec03d23ddce604cacdce856e5349ebe385f8a741b80219c35a73e9
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_567.jpg,Stable_Mindset,True,284,91,RGB,20871828868e2af2b6afca4dc00f94875efbdad8b30c42083fb2a149d0cdbd6b
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_568.jpg,Stable_Mindset,True,280,96,RGB,a38bcff5bf320478ffac596e83b4637e2223af6bfda11fff17ae68a62ee3db13
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_57.jpg,Stable_Mindset,True,907,392,RGB,b610b3833b4c5de19dfe5e678ad2c210d4fcf6bb668c7901d6a1303252abff2b
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_570.jpg,Stable_Mindset,True,264,180,RGB,6951a90fe80aca65db19a9ea7fce69478519a8f9dfd3832d46c7a3639592cb7b
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_573.jpg,Stable_Mindset,True,256,96,RGB,d642208b3c00fa1388f29696cd2bea3c2ab6e99d5b9b130d371234c56fb8e1ea
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_574.jpg,Stable_Mindset,True,196,104,RGB,0262b4d17d36b889d0b643d56c845b1c8884a0cb6474a4b8c63c9729a5ba80c4
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_575.jpg,Stable_Mindset,True,272,84,RGB,bd924f3ef3dee31977192bd414616a41b374935e7fd470f154760f30d4d65c84
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_576.jpg,Stable_Mindset,True,232,100,RGB,5e245fe37ca749dc6e876bfb95cbc8e87be35b46574c9db87bd31bdbbba01535
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_578.jpg,Stable_Mindset,True,284,90,RGB,96162db72d05cfe0180c002779900ae8d152802f97b0640d321218861a565cd5
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_583.jpg,Stable_Mindset,True,264,180,RGB,6951a90fe80aca65db19a9ea7fce69478519a8f9dfd3832d46c7a3639592cb7b
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_587.jpg,Stable_Mindset,True,328,80,RGB,4510d1f2399d7698d23265c8fb8d21e8fd9974597a437268e19114314b461dc2
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_589.jpg,Stable_Mindset,True,248,88,RGB,08fd9eca11192e4c4f1b8014c8d3590f50824c44d533a31231b85150ff105570
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_59.jpg,Stable_Mindset,True,896,367,RGB,e53319002cce086fdf471c867f45c9a26b9f8da2298f4674de8817f2e09b44e4
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_590.jpg,Stable_Mindset,True,295,135,RGB,33f0d1fa9a817397cb83bcaf85f3203441c8b2ee6a8fb3d91f3817d39754bd9b
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_591.jpg,Stable_Mindset,True,324,60,RGB,e6dbab33eb66158b8e8bbf85a43e8d43e5d0ff437e6e9a390bfcb8e02f3c842e
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_592.jpg,Stable_Mindset,True,313,117,RGB,c36e2a539c0386b7a714082b1f86c5550b54e2e10284ca8b636b334273362924
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_593.jpg,Stable_Mindset,True,235,127,RGB,61175aad35a0226c79e1a2d4f6a7fb385a8973e926a85a0045461d7afdf6998a
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_594.jpg,Stable_Mindset,True,373,121,RGB,822d487218159853e06c3fa833e0823154ad97dfd77b525e87a96a46f7bb9baf
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_595.jpg,Stable_Mindset,True,299,135,RGB,6cb225b4e0e8d282e964e602bc91ae9a8656b9eaf8bfa49d2df9177863dbfeef
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_596.jpg,Stable_Mindset,True,336,108,RGB,7af39576028a5ce75c69b840e1903c361a8df391b59525b650517230327d2034
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_598.jpg,Stable_Mindset,True,265,105,RGB,781ffc238c672d779082b6ad5e9bb8eec74bb03829c5c4f22122a3ae9259eef8
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_599.jpg,Stable_Mindset,True,369,121,RGB,5707bf64da5fc4edec4f1ecac3e9165b5bdbb9299e037c79261cde490823c6b4
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_60.jpg,Stable_Mindset,True,938,414,RGB,e6c2cab1e452aeb03a780b9fa796806e162f9ba70637880ee424196c33f8f8a3
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_600.jpg,Stable_Mindset,True,371,121,RGB,1b9ea4108ba74469e84581f529812688fc4269e093ff67ce63672ffd714d33cf
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_601.jpg,Stable_Mindset,True,388,156,RGB,199917d99e210765f156ca8ea7541a9020fe1070b59316fdb5e6aa164551425b
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_602.jpg,Stable_Mindset,True,222,126,RGB,a215042eef03cc738212e51ad226d512aae7abbcec4ac26fd4ca8cc7ef054e42
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_603.jpg,Stable_Mindset,True,424,100,RGB,4a2e108d11fc243a438c8c721a83db4dfa7c1785f3ce56724b1ba696491648a7
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_604.jpg,Stable_Mindset,True,220,116,RGB,c15f62a2f21470be719f7e26d82e5bd23ae9ddfe1f80597ef4c2e51b91f5be2e
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_607.jpg,Stable_Mindset,True,247,102,RGB,cbe6dc83f8d35541c3e937e950859ed92b01d785e7327f2597fa6a26acf49e12
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_608.jpg,Stable_Mindset,True,663,224,RGB,627cb5015cd74f2f0371d360375987b0c58d6e4542071d30da7bbb5f153202a8
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_609.jpg,Stable_Mindset,True,889,300,RGB,1b99227f5c0c96cabf69f23a8820bfcbdfea201054312c399d4cdf7395453a93
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_61.jpg,Stable_Mindset,True,878,410,RGB,8b524c6b56e127af7bce9f9a31cabde5e9f5d546eeeddda88e7f2905a0ac0852
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_610.jpg,Stable_Mindset,True,631,224,RGB,b1410a3af0d24879ec588121a20b81cc3ba86633926cbd6287eb7b986b8ebffe
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_611.jpg,Stable_Mindset,True,549,300,RGB,ef26edecab96f5b2a15a58fc7b71b19e859231bb014172e241797db05f53bbc6
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_612.jpg,Stable_Mindset,True,791,269,RGB,4c93e7ebf93287ca246f4ea06f5de3372281a74daebe4e890ccac5045f336f25
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_613.jpg,Stable_Mindset,True,184,100,RGB,cc510be3afef8233bed5a6135e63f96a15527771dfc7993e28a6e531a06a9ab4
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_614.jpg,Stable_Mindset,True,424,100,RGB,4a2e108d11fc243a438c8c721a83db4dfa7c1785f3ce56724b1ba696491648a7
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_615.jpg,Stable_Mindset,True,228,124,RGB,9afd311c54e3e523a982cec71c97edc0df4db2bdadfd5a081c755f190f7a780e
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_616.jpg,Stable_Mindset,True,252,88,RGB,8344f05e6477ef6edfbfa81158de0fdab96a3df746371feef42eec978ac5a4a0
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_617.jpg,Stable_Mindset,True,502,224,RGB,0c8b4808b63e5967355751ad4a3eac57d7c7b9c592ceb94a27697ea995b758ad
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_618.jpg,Stable_Mindset,True,246,99,RGB,5fd9dbc1ce445b639b56b4e6ba91d5208fd4d46665d79781172de4ae594e1d11
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_619.jpg,Stable_Mindset,True,260,105,RGB,d09c4349bc2c5ebcc733b8d6641c8411bfb8f321958cebb1553dc9f605113d38
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_620.jpg,Stable_Mindset,True,212,111,RGB,cfcb2562b1c6a32ff7a114420348e8c73632525713b0cd9205d5917cfdbe787e
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_621.jpg,Stable_Mindset,True,188,131,RGB,f6f8cadde0bf53d211745fb2b3328b2113bfaba1383d9f1296efe88b83444cd5
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_623.jpg,Stable_Mindset,True,221,141,RGB,5fba6de9cc1b7d2d7d318bf19ed6f87a7333fca512d1f86287d106a5b54621d2
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_624.jpg,Stable_Mindset,True,594,224,RGB,258a32521e472b94b30987973d14e2a867823391fa5214a026ba2a745f6f423f
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_625.jpg,Stable_Mindset,True,509,201,RGB,60a42935a911c26ffd41efdc7eee6cb8878286f8aa67ebdd54d4faad710d2bb9
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_626.jpg,Stable_Mindset,True,228,124,RGB,9afd311c54e3e523a982cec71c97edc0df4db2bdadfd5a081c755f190f7a780e
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_627.jpg,Stable_Mindset,True,308,104,RGB,9c4b8c1e890afb68e46026404cc7a398a8121865b8375f20328f2f54951e11dc
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_628.jpg,Stable_Mindset,True,244,92,RGB,762d56d0a931d640ce168b70fcaf8a2b8f53b91ac0a8b557017549c606bfc80f
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_63.jpg,Stable_Mindset,True,984,443,RGB,6309b2681f0ae68286edbb2ad99940b8b7b0ec229384af854decac81125bbea6
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_632.jpg,Stable_Mindset,True,156,76,RGB,652ecc451ec676bc2bc1aa5520539c34157d43b3177bb76cb2fdb0dc8eed11e1
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_634.jpg,Stable_Mindset,True,248,88,RGB,34ebdc6b14cf7203326de7335e4e1bb13c62145037ef51c67a4951dcf007e089
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_638.jpg,Stable_Mindset,True,260,84,RGB,c01c149842c3f4f72174ccf966748884f8edd818c928d0d431c50f16d97752bf
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_639.jpg,Stable_Mindset,True,316,116,RGB,2bd398f9ab1e7b2eac1796eca5d548bee2b7d8a2524e4de6743b115fe0d91476
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_64.jpg,Stable_Mindset,True,984,443,RGB,6309b2681f0ae68286edbb2ad99940b8b7b0ec229384af854decac81125bbea6
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_640.jpg,Stable_Mindset,True,180,80,RGB,5b6429a108ff559e586e9a653e2a899e3861433ab4a14aa099710233f0164e5c
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_641.jpg,Stable_Mindset,True,144,84,RGB,f5945476fe815c84378db71be8d4a26ff9747e10473857367a65662b2d3ef20c
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_643.jpg,Stable_Mindset,True,248,84,RGB,25a08b0a5cc66c56b8e947532fd8aedf1ca8ac6987be4e3696c5444fa5ef8a77
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_644.jpg,Stable_Mindset,True,160,88,RGB,1e2082e077ae66f024ec3acf745c368d2ae649d5f879dbdc068536916d3da552
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_645.jpg,Stable_Mindset,True,140,84,RGB,d5fd16cedfb50b5f428053f1a13c1d2f602fc88a01110927e5e74439d4754692
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_646.jpg,Stable_Mindset,True,176,76,RGB,e92e2342068108404918388e3385783dcc003254f13a03ee67535d055a7fee95
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_647.jpg,Stable_Mindset,True,208,72,RGB,e4b0ee1ae8c339e723b8f93ba61a5147b9d00f22fb7a4d03bd1cbada80abf6ff
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_648.jpg,Stable_Mindset,True,168,120,RGB,a7e49d699089debc0b92f0b39aacceea04819ed7cdc76bbef86b54f4c7dccb24
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_649.jpg,Stable_Mindset,True,180,92,RGB,04beef868f27f184b95d7974227991bca37ee430f0babe5b86d273754e02862c
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_65.jpg,Stable_Mindset,True,879,359,RGB,da62def1c2780151d4be040700f7afcab6fcf67ea092a256208a63d0fec8c239
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_654 (1).jpg,Stable_Mindset,True,312,178,RGB,7319088fec9d4c05ca0c2dae75f53f2df54b7f702d66cee0b6e245e7713291fb
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_658.jpg,Stable_Mindset,True,172,76,RGB,3295989891fd9ecb99765b6bb12cb50fab2f1afe60bfc3ddfb3a83f5a2375ae1
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_659.jpg,Stable_Mindset,True,156,88,RGB,652b0dc7b73b243b7364af33920be23a378862a103ade7c3166d7c0b60be6b16
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_66.jpg,Stable_Mindset,True,999,460,RGB,dbf8660ec78f362b884adff70a564cbcc78942bf6faa75d69b1f337e3967a14c
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_660.jpg,Stable_Mindset,True,276,116,RGB,d47d51866f969e96aa371870733308cbbb95c6dbb48e48234f4bb33740f06287
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_661.jpg,Stable_Mindset,True,208,76,RGB,3b69ae8b382b93d5a7f7da3c61b03ef17dbef9e20aba6a5b11ed3ceb8933a138
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_662.jpg,Stable_Mindset,True,204,96,RGB,dd16dfc587a5218a39b19ab5398ce856e37ea087147a6216d78dd689c2178218
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_663.jpg,Stable_Mindset,True,268,132,RGB,81cdfe1ed6c28a678f7e2e84d7ffec632fe6a826c0a0da2f5028576aa2959392
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_664.jpg,Stable_Mindset,True,192,96,RGB,c13f75df52229006da988027f6eb22849f7c02294f9db4db86322eba227b383b
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_665.jpg,Stable_Mindset,True,192,92,RGB,ea57f3a668f8534c2d097e53183405a7b183ef67d92b1d3abc0fdaa9782fef4d
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_666.jpg,Stable_Mindset,True,176,76,RGB,e92e2342068108404918388e3385783dcc003254f13a03ee67535d055a7fee95
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_667.jpg,Stable_Mindset,True,236,76,RGB,e4d2ff4de604a38a25c4384204bdc9ac19b697fef45a43b1783dad1cbfaa6099
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_668.jpg,Stable_Mindset,True,160,100,RGB,3af9abff6e46ee75b7a2b0b88fc83675308f2b144dfd203651c2dbcd2399d351
C:\Users\koush\OneDrive\Documents\archive (4)\Dataset\Stable_Mindset\ST_669.jpg,Stable_Mindset,True,160,120,RGB,018237ff5cb406dd299a3cb8a287c2c6c428aa0385bcaf623c2019ee255584f0
